brand_0,brand_1,brand_2,price,dcity_0,dcity_1,dcity_2,dcity_3,dcity_4,acity_0,acity_1,acity_2,acity_3,acity_4,class_type,flytime_hours,dhour,dminute,ahour,aminute,dmonth,dday
0,1,0,2867000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,1,2867000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,0,2892000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,1,2892000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,0,2903000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,1,2903000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,0,5031000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,1,5031000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,0,5117000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,1,5117000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,0,5888000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,1,5888000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,0,6698000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,1,6698000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,0,7779000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,1,7779000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,0,8590000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,1,8590000,0,1,1,0,0,0,1,1,1,1,1,3.8333333333333335,18,0,21,50,12,10
0,1,1,5020000,0,1,1,0,0,0,1,1,0,0,1,7.583333333333333,11,30,19,5,12,10
0,1,1,5066000,0,1,1,0,0,0,1,1,0,0,1,7.583333333333333,11,30,19,5,12,10
0,1,1,5406000,0,1,1,0,0,0,1,1,0,0,1,7.583333333333333,11,30,19,5,12,10
0,1,1,5960000,0,1,1,0,0,0,1,1,0,0,1,7.583333333333333,11,30,19,5,12,10
0,1,1,6037000,0,1,1,0,0,0,1,1,0,0,1,7.583333333333333,11,30,19,5,12,10
0,1,1,6132000,0,1,1,0,0,0,1,1,0,0,1,7.583333333333333,11,30,19,5,12,10
0,1,1,6209000,0,1,1,0,0,0,1,1,0,0,1,7.583333333333333,11,30,19,5,12,10
0,1,1,6238000,0,1,1,0,0,0,1,1,0,0,1,7.583333333333333,11,30,19,5,12,10
0,1,1,6258000,0,1,1,0,0,0,1,1,0,0,1,7.583333333333333,11,30,19,5,12,10
0,1,1,6363000,0,1,1,0,0,0,1,1,0,0,1,7.583333333333333,11,30,19,5,12,10
0,1,1,6535000,0,1,1,0,0,0,1,1,0,0,1,7.583333333333333,11,30,19,5,12,10
0,1,1,6701000,0,1,1,0,0,0,1,1,0,0,1,7.583333333333333,11,30,19,5,12,10
0,1,1,8977000,0,1,1,0,0,0,1,1,0,0,1,7.583333333333333,11,30,19,5,12,10
0,1,0,4752000,0,1,1,0,0,0,1,1,0,1,1,19.166666666666668,18,45,13,55,12,10
0,1,1,4752000,0,1,1,0,0,0,1,1,0,1,1,19.166666666666668,18,45,13,55,12,10
0,1,1,3174000,0,1,1,0,1,0,0,0,1,0,1,1.25,12,45,14,0,12,10
0,1,1,9732000,0,1,1,0,1,0,0,0,0,1,1,6.416666666666667,12,45,19,10,12,10
0,1,1,9947000,0,1,1,0,1,0,0,0,0,1,1,6.416666666666667,12,45,19,10,12,10
0,1,1,10297000,0,1,1,0,1,0,0,0,0,1,1,6.416666666666667,12,45,19,10,12,10
0,1,1,10844000,0,1,1,0,1,0,0,0,0,1,1,6.416666666666667,12,45,19,10,12,10
0,1,1,11059000,0,1,1,0,1,0,0,0,0,1,1,6.416666666666667,12,45,19,10,12,10
0,1,1,5503000,0,1,1,0,1,0,0,1,0,0,1,6.083333333333333,12,45,18,50,12,10
0,1,1,6066000,0,1,1,0,1,0,0,1,0,0,1,6.083333333333333,12,45,18,50,12,10
0,1,1,7159000,0,1,1,0,1,0,0,1,0,0,1,6.083333333333333,12,45,18,50,12,10
0,1,1,6886000,0,1,1,0,1,0,0,1,0,1,1,8.583333333333334,12,45,21,20,12,10
0,1,1,6066000,0,1,1,0,1,0,0,1,0,1,1,8.583333333333334,12,45,21,20,12,10
0,1,1,7998000,0,1,1,0,1,0,0,1,0,1,1,8.583333333333334,12,45,21,20,12,10
0,1,1,7159000,0,1,1,0,1,0,0,1,1,0,1,4.333333333333333,12,45,17,5,12,10
0,1,1,6066000,0,1,1,0,1,0,0,1,1,0,1,4.333333333333333,12,45,17,5,12,10
0,1,1,6613000,0,1,1,0,1,0,0,1,1,0,1,4.333333333333333,12,45,17,5,12,10
0,1,1,8271000,0,1,1,0,1,0,0,1,1,1,1,8.5,12,45,21,15,12,10
0,1,1,9109000,0,1,1,0,1,0,0,1,1,1,1,8.5,12,45,21,15,12,10
0,1,1,9382000,0,1,1,0,1,0,1,0,0,1,1,6.25,12,45,19,0,12,10
0,1,1,7724000,0,1,1,0,1,0,1,0,0,1,1,6.25,12,45,19,0,12,10
0,1,1,8836000,0,1,1,0,1,0,1,0,1,0,1,5.166666666666667,12,45,17,55,12,10
0,1,1,7159000,0,1,1,0,1,0,1,0,1,0,1,5.166666666666667,12,45,17,55,12,10
0,1,1,7159000,0,1,1,0,1,1,0,0,0,0,1,6.583333333333333,12,45,19,20,12,10
0,1,1,6613000,0,1,1,0,1,0,1,0,1,1,1,3.583333333333333,12,45,16,20,12,10
0,1,1,5503000,0,1,1,0,1,0,1,0,1,1,1,3.583333333333333,12,45,16,20,12,10
0,1,1,6066000,0,1,1,0,1,0,1,1,1,1,1,3.6666666666666665,12,45,16,25,12,10
0,1,1,6886000,0,1,1,0,1,0,1,1,1,1,1,3.6666666666666665,12,45,16,25,12,10
0,1,1,8836000,0,1,1,0,1,0,1,1,1,1,1,3.6666666666666665,12,45,16,25,12,10
0,1,1,4485000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,0,4485000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,1,4155000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,0,4155000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,1,4170000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,0,4170000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,1,4323000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,0,4323000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,1,4337000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,0,4337000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,1,4479000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,0,4479000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,1,7737000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,0,7737000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,1,8818000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,0,8818000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,1,8997000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,0,8997000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,1,9150000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,0,9150000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,1,9164000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,0,9164000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,1,9304000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,0,9304000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,1,9306000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,0,9306000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,1,9312000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,0,9312000,0,1,1,1,0,0,0,0,1,1,1,4.916666666666667,16,40,21,35,12,10
0,1,1,5255000,0,1,1,1,0,0,0,0,0,1,1,5.416666666666667,16,40,22,5,12,10
0,1,1,3944000,0,1,1,1,0,0,0,0,0,1,1,5.416666666666667,16,40,22,5,12,10
0,1,1,4207000,0,1,1,1,0,0,0,0,0,1,1,5.416666666666667,16,40,22,5,12,10
0,1,1,5448000,0,1,1,1,0,0,0,0,0,1,1,5.416666666666667,16,40,22,5,12,10
0,1,1,6188000,0,1,1,1,0,0,0,0,0,1,1,5.416666666666667,16,40,22,5,12,10
0,1,1,8771000,0,1,1,1,0,0,0,0,0,1,1,5.416666666666667,16,40,22,5,12,10
0,1,1,9034000,0,1,1,1,0,0,0,0,0,1,1,5.416666666666667,16,40,22,5,12,10
0,1,1,9386000,0,1,1,1,0,0,0,0,0,1,1,5.416666666666667,16,40,22,5,12,10
0,1,1,9413000,0,1,1,1,0,0,0,0,0,1,1,5.416666666666667,16,40,22,5,12,10
0,1,1,3508000,0,1,1,1,0,0,0,1,0,1,1,15.833333333333334,16,40,8,30,12,10
0,1,0,3508000,0,1,1,1,0,0,0,1,0,1,1,15.833333333333334,16,40,8,30,12,10
0,1,1,4177000,0,1,1,1,0,0,0,1,0,1,1,15.833333333333334,16,40,8,30,12,10
0,1,0,4177000,0,1,1,1,0,0,0,1,0,1,1,15.833333333333334,16,40,8,30,12,10
0,1,1,5742000,0,1,1,1,0,0,0,1,0,1,1,15.833333333333334,16,40,8,30,12,10
0,1,0,5742000,0,1,1,1,0,0,0,1,0,1,1,15.833333333333334,16,40,8,30,12,10
0,1,1,6029000,0,1,1,1,0,0,0,1,0,1,1,15.833333333333334,16,40,8,30,12,10
0,1,0,6029000,0,1,1,1,0,0,0,1,0,1,1,15.833333333333334,16,40,8,30,12,10
0,1,1,8335000,0,1,1,1,0,0,0,1,0,1,1,15.833333333333334,16,40,8,30,12,10
0,1,0,8335000,0,1,1,1,0,0,0,1,0,1,1,15.833333333333334,16,40,8,30,12,10
0,1,1,9004000,0,1,1,1,0,0,0,1,0,1,1,15.833333333333334,16,40,8,30,12,10
0,1,0,9004000,0,1,1,1,0,0,0,1,0,1,1,15.833333333333334,16,40,8,30,12,10
0,1,1,10569000,0,1,1,1,0,0,0,1,0,1,1,15.833333333333334,16,40,8,30,12,10
0,1,0,10569000,0,1,1,1,0,0,0,1,0,1,1,15.833333333333334,16,40,8,30,12,10
0,1,1,10856000,0,1,1,1,0,0,0,1,0,1,1,15.833333333333334,16,40,8,30,12,10
0,1,0,10856000,0,1,1,1,0,0,0,1,0,1,1,15.833333333333334,16,40,8,30,12,10
0,1,1,4900000,0,1,1,1,0,0,0,1,1,0,1,4.833333333333333,16,40,21,30,12,10
0,1,1,3875000,0,1,1,1,0,0,0,1,1,0,1,4.833333333333333,16,40,21,30,12,10
0,1,1,3969000,0,1,1,1,0,0,0,1,1,0,1,4.833333333333333,16,40,21,30,12,10
0,1,1,3977000,0,1,1,1,0,0,0,1,1,0,1,4.833333333333333,16,40,21,30,12,10
0,1,1,4082000,0,1,1,1,0,0,0,1,1,0,1,4.833333333333333,16,40,21,30,12,10
0,1,1,8702000,0,1,1,1,0,0,0,1,1,0,1,4.833333333333333,16,40,21,30,12,10
0,1,1,8796000,0,1,1,1,0,0,0,1,1,0,1,4.833333333333333,16,40,21,30,12,10
0,1,1,8804000,0,1,1,1,0,0,0,1,1,0,1,4.833333333333333,16,40,21,30,12,10
0,1,1,8909000,0,1,1,1,0,0,0,1,1,0,1,4.833333333333333,16,40,21,30,12,10
0,1,1,8955000,0,1,1,1,0,0,0,1,1,0,1,4.833333333333333,16,40,21,30,12,10
0,1,1,4551000,0,1,1,1,0,0,0,1,1,1,1,4.583333333333333,16,40,21,15,12,10
0,1,1,4315000,0,1,1,1,0,0,0,1,1,1,1,4.583333333333333,16,40,21,15,12,10
0,1,1,4334000,0,1,1,1,0,0,0,1,1,1,1,4.583333333333333,16,40,21,15,12,10
0,1,1,9025000,0,1,1,1,0,0,0,1,1,1,1,4.583333333333333,16,40,21,15,12,10
0,1,1,9142000,0,1,1,1,0,0,0,1,1,1,1,4.583333333333333,16,40,21,15,12,10
0,1,1,9161000,0,1,1,1,0,0,0,1,1,1,1,4.583333333333333,16,40,21,15,12,10
0,1,1,4429000,0,1,1,1,0,0,1,0,0,0,1,16.666666666666668,16,40,9,20,12,10
0,1,0,4429000,0,1,1,1,0,0,1,0,0,0,1,16.666666666666668,16,40,9,20,12,10
0,1,1,5106000,0,1,1,1,0,0,1,0,0,0,1,16.666666666666668,16,40,9,20,12,10
0,1,0,5106000,0,1,1,1,0,0,1,0,0,0,1,16.666666666666668,16,40,9,20,12,10
0,1,1,9256000,0,1,1,1,0,0,1,0,0,0,1,16.666666666666668,16,40,9,20,12,10
0,1,0,9256000,0,1,1,1,0,0,1,0,0,0,1,16.666666666666668,16,40,9,20,12,10
0,1,1,9933000,0,1,1,1,0,0,1,0,0,0,1,16.666666666666668,16,40,9,20,12,10
0,1,0,9933000,0,1,1,1,0,0,1,0,0,0,1,16.666666666666668,16,40,9,20,12,10
0,1,1,10952000,0,1,1,1,0,0,1,0,0,0,1,16.666666666666668,16,40,9,20,12,10
0,1,0,10952000,0,1,1,1,0,0,1,0,0,0,1,16.666666666666668,16,40,9,20,12,10
0,1,1,4176000,0,1,1,1,0,0,1,0,0,1,1,14.833333333333334,16,40,7,30,12,10
0,1,0,4176000,0,1,1,1,0,0,1,0,0,1,1,14.833333333333334,16,40,7,30,12,10
0,1,1,4085000,0,1,1,1,0,0,1,0,0,1,1,14.833333333333334,16,40,7,30,12,10
0,1,0,4085000,0,1,1,1,0,0,1,0,0,1,1,14.833333333333334,16,40,7,30,12,10
0,1,1,4162000,0,1,1,1,0,0,1,0,0,1,1,14.833333333333334,16,40,7,30,12,10
0,1,0,4162000,0,1,1,1,0,0,1,0,0,1,1,14.833333333333334,16,40,7,30,12,10
0,1,1,8989000,0,1,1,1,0,0,1,0,0,1,1,14.833333333333334,16,40,7,30,12,10
0,1,0,8989000,0,1,1,1,0,0,1,0,0,1,1,14.833333333333334,16,40,7,30,12,10
0,1,1,9003000,0,1,1,1,0,0,1,0,0,1,1,14.833333333333334,16,40,7,30,12,10
0,1,0,9003000,0,1,1,1,0,0,1,0,0,1,1,14.833333333333334,16,40,7,30,12,10
0,1,1,4285000,0,1,1,1,0,0,1,0,1,0,1,15.083333333333334,16,40,7,45,12,10
0,1,1,4039000,0,1,1,1,0,0,1,0,1,0,1,15.083333333333334,16,40,7,45,12,10
0,1,1,4153000,0,1,1,1,0,0,1,0,1,0,1,15.083333333333334,16,40,7,45,12,10
0,1,1,6029000,0,1,1,1,0,0,1,0,1,0,1,15.083333333333334,16,40,7,45,12,10
0,1,1,8980000,0,1,1,1,0,0,1,0,1,0,1,15.083333333333334,16,40,7,45,12,10
0,1,1,9112000,0,1,1,1,0,0,1,0,1,0,1,15.083333333333334,16,40,7,45,12,10
0,1,1,10856000,0,1,1,1,0,0,1,0,1,0,1,15.083333333333334,16,40,7,45,12,10
0,1,1,9143000,0,1,1,1,0,1,0,0,0,0,1,4.25,15,5,19,20,12,10
0,1,1,3677000,0,1,1,1,0,1,0,0,0,0,1,4.25,15,5,19,20,12,10
0,1,1,6574000,0,1,1,1,0,1,0,0,0,0,1,4.25,15,5,19,20,12,10
0,1,1,8504000,0,1,1,1,0,1,0,0,0,0,1,4.25,15,5,19,20,12,10
0,1,1,3968000,0,1,1,1,0,0,1,1,1,1,1,5.166666666666667,16,40,21,50,12,10
0,1,1,3729000,0,1,1,1,0,0,1,1,1,1,1,5.166666666666667,16,40,21,50,12,10
0,1,1,3748000,0,1,1,1,0,0,1,1,1,1,1,5.166666666666667,16,40,21,50,12,10
0,1,1,8575000,0,1,1,1,0,0,1,1,1,1,1,5.166666666666667,16,40,21,50,12,10
0,1,1,8795000,0,1,1,1,0,0,1,1,1,1,1,5.166666666666667,16,40,21,50,12,10
0,1,1,10971000,0,1,1,1,0,0,1,1,1,1,1,5.166666666666667,16,40,21,50,12,10
0,1,1,4874000,0,1,1,1,1,0,0,0,1,1,1,4.166666666666667,18,5,22,15,12,10
0,1,1,4755000,0,1,1,1,1,0,0,0,1,1,1,4.166666666666667,18,5,22,15,12,10
0,1,1,5028000,0,1,1,1,1,0,0,0,1,1,1,4.166666666666667,18,5,22,15,12,10
0,1,1,5154000,0,1,1,1,1,0,0,0,1,1,1,4.166666666666667,18,5,22,15,12,10
0,1,1,5223000,0,1,1,1,1,0,0,0,1,1,1,4.166666666666667,18,5,22,15,12,10
0,1,1,6605000,0,1,1,1,1,0,0,0,1,1,1,4.166666666666667,18,5,22,15,12,10
0,1,1,6748000,0,1,1,1,1,0,0,0,1,1,1,4.166666666666667,18,5,22,15,12,10
0,1,1,7704000,0,1,1,1,1,0,0,0,1,1,1,4.166666666666667,18,5,22,15,12,10
0,1,1,8040000,0,1,1,1,1,0,0,0,1,1,1,4.166666666666667,18,5,22,15,12,10
0,1,1,8445000,0,1,1,1,1,0,0,0,1,1,1,4.166666666666667,18,5,22,15,12,10
0,1,1,8565000,0,1,1,1,1,0,0,0,1,1,1,4.166666666666667,18,5,22,15,12,10
0,1,1,8605000,0,1,1,1,1,0,0,0,1,1,1,4.166666666666667,18,5,22,15,12,10
0,1,1,8901000,0,1,1,1,1,0,0,0,1,1,1,4.166666666666667,18,5,22,15,12,10
0,1,1,9151000,0,1,1,1,1,0,0,0,1,1,1,4.166666666666667,18,5,22,15,12,10
0,1,1,10046000,0,1,1,1,1,0,0,0,1,1,1,4.166666666666667,18,5,22,15,12,10
0,1,1,2524000,0,1,1,1,1,0,0,0,0,1,1,1.9166666666666663,20,30,22,25,12,10
0,1,1,2942000,0,1,1,1,1,0,0,0,0,1,1,1.9166666666666663,20,30,22,25,12,10
0,1,1,4551000,0,1,1,1,1,0,0,0,0,1,1,1.9166666666666663,20,30,22,25,12,10
0,1,1,3884000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,0,3884000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,1,3792000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,0,3792000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,1,4201000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,0,4201000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,1,6192000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,0,6192000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,1,6326000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,0,6326000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,1,6698000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,0,6698000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,1,6847000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,0,6847000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,1,6924000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,0,6924000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,1,7013000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,0,7013000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,1,7413000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,0,7413000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,1,7414000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,0,7414000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,1,7431000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,0,7431000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,1,8472000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,0,8472000,0,1,1,1,1,0,0,1,0,0,1,4.583333333333333,18,5,22,40,12,10
0,1,1,6306000,0,1,1,1,1,0,0,1,1,0,1,4.75,16,40,21,25,12,10
0,1,0,6306000,0,1,1,1,1,0,0,1,1,0,1,4.75,16,40,21,25,12,10
0,1,1,4644000,0,1,1,1,1,0,0,1,1,0,1,4.75,16,40,21,25,12,10
0,1,0,4644000,0,1,1,1,1,0,0,1,1,0,1,4.75,16,40,21,25,12,10
0,1,1,6520000,0,1,1,1,1,0,0,1,1,0,1,4.75,16,40,21,25,12,10
0,1,0,6520000,0,1,1,1,1,0,0,1,1,0,1,4.75,16,40,21,25,12,10
0,1,1,6592000,0,1,1,1,1,0,0,1,1,0,1,4.75,16,40,21,25,12,10
0,1,0,6592000,0,1,1,1,1,0,0,1,1,0,1,4.75,16,40,21,25,12,10
0,1,1,7280000,0,1,1,1,1,0,0,1,1,0,1,4.75,16,40,21,25,12,10
0,1,0,7280000,0,1,1,1,1,0,0,1,1,0,1,4.75,16,40,21,25,12,10
0,1,1,7351000,0,1,1,1,1,0,0,1,1,0,1,4.75,16,40,21,25,12,10
0,1,0,7351000,0,1,1,1,1,0,0,1,1,0,1,4.75,16,40,21,25,12,10
0,1,1,8863000,0,1,1,1,1,0,0,1,1,1,1,4.25,17,0,21,15,12,10
0,1,1,6830000,0,1,1,1,1,0,0,1,1,1,1,4.25,17,0,21,15,12,10
0,1,1,6865000,0,1,1,1,1,0,0,1,1,1,1,4.25,17,0,21,15,12,10
0,1,1,6957000,0,1,1,1,1,0,0,1,1,1,1,4.25,17,0,21,15,12,10
0,1,1,7011000,0,1,1,1,1,0,0,1,1,1,1,4.25,17,0,21,15,12,10
0,1,1,7243000,0,1,1,1,1,0,0,1,1,1,1,4.25,17,0,21,15,12,10
0,1,1,7874000,0,1,1,1,1,0,0,1,1,1,1,4.25,17,0,21,15,12,10
0,1,1,9676000,0,1,1,1,1,0,0,1,1,1,1,4.25,17,0,21,15,12,10
0,1,0,6265000,0,1,1,1,1,0,1,1,1,0,1,17.333333333333332,20,40,14,0,12,10
0,1,0,6309000,0,1,1,1,1,0,1,1,1,0,1,17.333333333333332,20,40,14,0,12,10
0,1,0,6538000,0,1,1,1,1,0,1,1,1,0,1,17.333333333333332,20,40,14,0,12,10
0,1,0,6830000,0,1,1,1,1,0,1,1,1,0,1,17.333333333333332,20,40,14,0,12,10
0,1,0,6865000,0,1,1,1,1,0,1,1,1,0,1,17.333333333333332,20,40,14,0,12,10
0,1,0,7066000,0,1,1,1,1,0,1,1,1,0,1,17.333333333333332,20,40,14,0,12,10
0,1,0,9671000,0,1,1,1,1,0,1,1,1,0,1,17.333333333333332,20,40,14,0,12,10
0,1,0,4521000,0,1,1,1,1,0,1,0,0,0,1,13.5,20,40,10,10,12,10
0,1,1,4521000,0,1,1,1,1,0,1,0,0,0,1,13.5,20,40,10,10,12,10
0,1,0,4604000,0,1,1,1,1,0,1,0,0,0,1,13.5,20,40,10,10,12,10
0,1,1,4604000,0,1,1,1,1,0,1,0,0,0,1,13.5,20,40,10,10,12,10
0,1,0,4967000,0,1,1,1,1,0,1,0,0,0,1,13.5,20,40,10,10,12,10
0,1,1,4967000,0,1,1,1,1,0,1,0,0,0,1,13.5,20,40,10,10,12,10
0,1,0,7212000,0,1,1,1,1,0,1,0,0,0,1,13.5,20,40,10,10,12,10
0,1,1,7212000,0,1,1,1,1,0,1,0,0,0,1,13.5,20,40,10,10,12,10
0,1,0,7322000,0,1,1,1,1,0,1,0,0,0,1,13.5,20,40,10,10,12,10
0,1,1,7322000,0,1,1,1,1,0,1,0,0,0,1,13.5,20,40,10,10,12,10
0,1,0,10101000,0,1,1,1,1,0,1,0,0,0,1,13.5,20,40,10,10,12,10
0,1,1,10101000,0,1,1,1,1,0,1,0,0,0,1,13.5,20,40,10,10,12,10
0,1,0,11117000,0,1,1,1,1,0,1,0,0,0,1,13.5,20,40,10,10,12,10
0,1,1,11117000,0,1,1,1,1,0,1,0,0,0,1,13.5,20,40,10,10,12,10
0,1,1,4140000,0,1,1,1,1,0,1,0,0,1,1,11.5,20,30,8,0,12,10
0,1,1,4250000,0,1,1,1,1,0,1,0,0,1,1,11.5,20,30,8,0,12,10
0,1,1,4327000,0,1,1,1,1,0,1,0,0,1,1,11.5,20,30,8,0,12,10
0,1,1,4341000,0,1,1,1,1,0,1,0,0,1,1,11.5,20,30,8,0,12,10
0,1,1,4413000,0,1,1,1,1,0,1,0,0,1,1,11.5,20,30,8,0,12,10
0,1,1,6793000,0,1,1,1,1,0,1,0,0,1,1,11.5,20,30,8,0,12,10
0,1,1,6903000,0,1,1,1,1,0,1,0,0,1,1,11.5,20,30,8,0,12,10
0,1,1,7524000,0,1,1,1,1,0,1,0,0,1,1,11.5,20,30,8,0,12,10
0,1,1,8361000,0,1,1,1,1,0,1,0,0,1,1,11.5,20,30,8,0,12,10
0,1,1,4102000,0,1,1,1,1,0,1,0,1,0,1,11.75,20,30,8,15,12,10
0,1,0,4102000,0,1,1,1,1,0,1,0,1,0,1,11.75,20,30,8,15,12,10
0,1,1,4204000,0,1,1,1,1,0,1,0,1,0,1,11.75,20,30,8,15,12,10
0,1,0,4204000,0,1,1,1,1,0,1,0,1,0,1,11.75,20,30,8,15,12,10
0,1,1,4318000,0,1,1,1,1,0,1,0,1,0,1,11.75,20,30,8,15,12,10
0,1,0,4318000,0,1,1,1,1,0,1,0,1,0,1,11.75,20,30,8,15,12,10
0,1,1,4450000,0,1,1,1,1,0,1,0,1,0,1,11.75,20,30,8,15,12,10
0,1,0,4450000,0,1,1,1,1,0,1,0,1,0,1,11.75,20,30,8,15,12,10
0,1,1,4508000,0,1,1,1,1,0,1,0,1,0,1,11.75,20,30,8,15,12,10
0,1,0,4508000,0,1,1,1,1,0,1,0,1,0,1,11.75,20,30,8,15,12,10
0,1,1,5446000,0,1,1,1,1,0,1,0,1,0,1,11.75,20,30,8,15,12,10
